console_display,full_title,hymn_key,total_search_results,tune_title,tune_slug,is_relevant,vote_count,total_runs,confidence,reasoning,composer,meter,key,num_hymnals,midi_url,recording_url,pdf_url,hymnary_url,normalized_title,in_hymn_book
JesusLordGodAll,"Jesus, My Lord, My God, My All",jesus_my_lord_my_god_my_all,10,ROCKINGHAM (Miller),rockingham_miller,False,0,3,high,"ROCKINGHAM (Miller) is chiefly associated with “When I Survey the Wondrous Cross” (and the search card names that text). The provided associated texts do not include “Jesus, My Lord, My God, My All.”",,8.8.8.8,D Major/E♭ Major,562,https://hymnary.org/media/fetch/82015,https://hymnary.org/media/fetch/199118,https://hymnary.org/media/fetch/82016,https://hymnary.org/tune/rockingham_miller,ROCKINGHAMMILLER,False
JesusLordGodAll,"Jesus, My Lord, My God, My All",jesus_my_lord_my_god_my_all,10,SHOWALTER (Showalter 33321),showalter_showalter_33321,False,0,3,high,"SHOWALTER is strongly tied to “Leaning on the Everlasting Arms” (89.5%) per the search card and associated texts. Nothing suggests a connection to “Jesus, My Lord, My God, My All.”",A. J. Showalter (1887),10.9.10.9 with refrain,A♭ Major,523,https://hymnary.org/media/fetch/80653,https://hymnary.org/media/fetch/222496,https://hymnary.org/media/fetch/80654,https://hymnary.org/tune/showalter_showalter_33321,SHOWALTERSHOWALTER33321,False
JesusLordGodAll,"Jesus, My Lord, My God, My All",jesus_my_lord_my_god_my_all,10,SLANE,slane,False,0,3,high,"SLANE is best known for “Be Thou My Vision” (45.6%) and also “Lord of All Hopefulness,” as shown in associated texts and instance percentages. It is not evidenced here as a setting of “Jesus, My Lord, My God, My All.”",Anonymous,10.10.10.10,E♭ Major,288,https://hymnary.org/media/fetch/80535,https://hymnary.org/media/fetch/223212,https://hymnary.org/media/fetch/96246,https://hymnary.org/tune/slane,SLANE,True
Jesus Price Treas,"Jesus, Priceless Treasure",jesus_priceless_treasure,10,STUTTGART,stuttgart_witt,False,0,3,high,"The tune’s associated text and highest instance percentage are for “Come, Thou Long Expected Jesus,” and the search card links it to “Jesus, Thou Art Mine Forever,” not “Jesus, Priceless Treasure.” No evidence given that it is used for this hymn text.",,8.7.8.7,F Major,457,https://hymnary.org/media/fetch/80057,https://hymnary.org/media/fetch/222161,https://hymnary.org/media/fetch/80058,https://hymnary.org/tune/stuttgart_witt,STUTTGART,True
Jesus Price Treas,"Jesus, Priceless Treasure",jesus_priceless_treasure,10,BROCKLESBURY,brocklesbury_claribel,False,0,3,high,"Hymnary’s search card associates BROCKLESBURY with “Jesus, Thou Art Mine Forever,” and its listed associated texts are children’s hymns (“Jesus, Tender Shepherd, Hear Me,” etc.), not “Jesus, Priceless Treasure.” Meter also does not match the chorale’s distinctive 6.6.5.6.6.5.7.8.6.",Claribel (1868),8.7.8.7,G Major/G Major or modal,213,https://hymnary.org/media/fetch/81911,https://hymnary.org/media/fetch/182173,https://hymnary.org/media/fetch/81912,https://hymnary.org/tune/brocklesbury_claribel,BROCKLESBURY,False
Jesus Price Treas,"Jesus, Priceless Treasure",jesus_priceless_treasure,10,"JESU, MEINE FREUDE (Crüger)",jesu_meine_freude_cruger,True,3,3,high,"This is the classic chorale tune written for the text; Hymnary explicitly lists “Jesus, Priceless Treasure” as the associated text and shows a strong instance percentage (65.8%) with that hymn.",Johann Crüger (1653),6.6.5.6.6.5.7.8.6,c minor,122,https://hymnary.org/media/fetch/83000,https://hymnary.org/media/fetch/222265,https://hymnary.org/media/fetch/83001,https://hymnary.org/tune/jesu_meine_freude_cruger,JESUMEINEFREUDECRGER,False
Jesus Price Treas,"Jesus, Priceless Treasure",jesus_priceless_treasure,10,BATTISHILL,battishill_battishill,False,0,3,high,"The search card ties BATTISHILL to “Holy Bible! book divine,” and the associated text shown is “A Child’s Grace,” with no linkage to “Jesus, Priceless Treasure.” The meter (7.7.7.7) is incompatible with the hymn’s usual chorale meter.",Jonathan Battishill,7.7.7.7,G Major,33,,,,https://hymnary.org/tune/battishill_battishill,BATTISHILL,False
Jesus Price Treas,"Jesus, Priceless Treasure",jesus_priceless_treasure,10,GUD SKAL ALTING MAGE,gud_skal_alting_mage_lindeman,True,3,3,high,"Hymnary’s search card and associated texts both identify it with “Jesus, Priceless Treasure,” and the instance percentage is high (64.3%), indicating it is a genuine (if less common) setting of the hymn text.",Ludvig Mathias Lindeman,6.6.5.6.6.5.7.8.6,F Major,28,,https://hymnary.org/media/fetch/152629,https://hymnary.org/media/fetch/186994,https://hymnary.org/tune/gud_skal_alting_mage_lindeman,GUDSKALALTINGMAGE,False
Jesus Savior Pilot,"Jesus, Savior, Pilot Me",jesus_savior_pilot_me,10,PILOT (Gould),pilot_gould,True,3,3,high,"The search card explicitly says it is used with the text “Jesus, Saviour, Pilot Me,” and the associated texts/instances show this pairing dominates (91.7%). This is the standard tune for the hymn.",John E. Gould (1871),7.7.7.7.7,A♭ Major,913,https://hymnary.org/media/fetch/81956,https://hymnary.org/media/fetch/199295,https://hymnary.org/media/fetch/81957,https://hymnary.org/tune/pilot_gould,PILOTGOULD,False
Jesus Savior Pilot,"Jesus, Savior, Pilot Me",jesus_savior_pilot_me,10,HYFRYDOL,hyfrydol_prichard,False,0,3,high,"HYFRYDOL is primarily associated with other texts (e.g., “Alleluia! Sing to Jesus,” “Come, Thou Long Expected Jesus,” “Our Great Savior”) and the search card lists a different primary text. No evidence here links it to “Jesus, Savior, Pilot Me.”",Rowland H. Prichard (1830),8.7.8.7 D,A♭ Major,646,https://hymnary.org/media/fetch/79990,https://hymnary.org/media/fetch/222245,https://hymnary.org/media/fetch/79991,https://hymnary.org/tune/hyfrydol_prichard,HYFRYDOL,True
Jesus Savior Pilot,"Jesus, Savior, Pilot Me",jesus_savior_pilot_me,10,REDHEAD NO. 76,redhead_no_76,True,3,3,medium,"Despite the tune’s common associations (“Rock of Ages,” “Go to Dark Gethsemane”), the search card explicitly lists it as used with “Jesus, Saviour, pilot me,” indicating it is an attested pairing in some sources.",Richard Redhead (1853),7.7.7.7.7.7,E♭ Major,508,https://hymnary.org/media/fetch/80268,https://hymnary.org/media/fetch/222201,https://hymnary.org/media/fetch/80269,https://hymnary.org/tune/redhead_no_76,REDHEADNO76,False
Jesus Savior Pilot,"Jesus, Savior, Pilot Me",jesus_savior_pilot_me,10,ARFON (Major),arfon_major,True,3,3,medium,"The search card states it is used with “Jesus, Savior, Pilot Me,” which is strong evidence of a genuine (if less common) association, even though the top instance percentages are for other texts.",,7.7.7.7 D,G Major,21,https://hymnary.org/media/fetch/81668,https://hymnary.org/media/fetch/199325,https://hymnary.org/media/fetch/81669,https://hymnary.org/tune/arfon_major,ARFONMAJOR,False
Jesus Savior Pilot,"Jesus, Savior, Pilot Me",jesus_savior_pilot_me,10,TE LAUDANT OMNIA,te_laudant_omnia_swift,True,3,3,medium,"The associated texts include “Jesus, Savior, Pilot Me,” and the search card also names that text; the low percentage (11.1%) suggests it’s uncommon but still a real setting/usage.",Godfrey Marks,7.7.7.7.7.7,G Major,9,,https://hymnary.org/media/fetch/179280,https://hymnary.org/media/fetch/190403,https://hymnary.org/tune/te_laudant_omnia_swift,TELAUDANTOMNIA,True
Jesus Very Thought,"Jesus, The Very Thought of Thee",jesus_the_very_thought_of_thee,10,CANONBURY,canonbury_schumann,False,0,3,high,"Hymnary’s search card and associated texts show CANONBURY is primarily used with “Lord, Speak to Me That I May Speak,” not “Jesus, the Very Thought of Thee.” The meter (8.8.8.8) also does not match the hymn’s common 8.6.8.6 pattern.",Robert Schumann (1839),8.8.8.8,G Major,674,https://hymnary.org/media/fetch/80705,https://hymnary.org/media/fetch/222180,https://hymnary.org/media/fetch/80706,https://hymnary.org/tune/canonbury_schumann,CANONBURY,False
Jesus Very Thought,"Jesus, The Very Thought of Thee",jesus_the_very_thought_of_thee,10,BALLERMA (Barthélemon),ballerma_barthelemon,True,3,3,high,"The search card explicitly lists BALLERMA as used with the text “Jesus, the very thought of thee,” and its 8.6.8.6 meter fits the hymn.",F.-H. Barthélémon,8.6.8.6,A♭ Major/B♭ Major,501,https://hymnary.org/media/fetch/81387,https://hymnary.org/media/fetch/180633,https://hymnary.org/media/fetch/81388,https://hymnary.org/tune/ballerma_barthelemon,BALLERMABARTHLEMON,False
Jesus Very Thought,"Jesus, The Very Thought of Thee",jesus_the_very_thought_of_thee,10,HEBER (Kingsley),heber_kingsley,True,3,3,medium,"The search card indicates HEBER is used with “Jesus, the Very Thought of Thee,” and the meter (8.6.8.6) is compatible. Although Hymnary’s associated-text data highlights “How Sweet the Name of Jesus Sounds,” HEBER is also a plausible/attested pairing for this text.",George Kingsley (1838),8.6.8.6,B♭ Major,243,https://hymnary.org/media/fetch/114961,,https://hymnary.org/media/fetch/114963,https://hymnary.org/tune/heber_kingsley,HEBERKINGSLEY,False
Jesus Very Thought,"Jesus, The Very Thought of Thee",jesus_the_very_thought_of_thee,10,LOBT GOTT IHR CHRISTEN,lobt_gott_ihr_christen_herman,True,3,3,medium,"Hymnary’s search card lists this tune as used with “Jesus, the Very Thought of Thee,” and the 8.6.8.6 meter matches. Even without specific associated-text percentages shown, it is a credible setting.",Nikolaus Herman (1560),8.6.8.6,E♭ Major,241,https://hymnary.org/media/fetch/81067,https://hymnary.org/media/fetch/199490,https://hymnary.org/media/fetch/81068,https://hymnary.org/tune/lobt_gott_ihr_christen_herman,LOBTGOTTIHRCHRISTEN,False
Jesus Very Thought,"Jesus, The Very Thought of Thee",jesus_the_very_thought_of_thee,10,HOLY CROSS (53215),holy_cross_53215,True,3,3,medium,"The search card directly associates HOLY CROSS with “Jesus, the very thought of thee,” and the 8.6.8.6 meter fits. Its appearance with “How Sweet the Name of Jesus Sounds” in associated texts suggests broader use, but does not negate relevance.",,8.6.8.6,B♭ Major,184,https://hymnary.org/media/fetch/112486,,https://hymnary.org/media/fetch/112488,https://hymnary.org/tune/holy_cross_53215,HOLYCROSS53215,False
JesusLoving Heart,"Jesus, Thou Joy of Loving Hearts",jesus_thou_joy_of_loving_hearts,10,NETTLETON,nettleton,False,0,3,high,"NETTLETON is overwhelmingly associated with “Come, Thou Fount of Every Blessing” (used_with_text and 66.6% instances). It is not a known or documented standard tune for “Jesus, Thou Joy of Loving Hearts.”",Anonymous,8.7.8.7 D,D Major/E Major,981,https://hymnary.org/media/fetch/79997,https://hymnary.org/media/fetch/222247,https://hymnary.org/media/fetch/79998,https://hymnary.org/tune/nettleton,NETTLETON,False
JesusLoving Heart,"Jesus, Thou Joy of Loving Hearts",jesus_thou_joy_of_loving_hearts,10,BEECHER,beecher_zundel,False,0,3,high,"BEECHER/ZUNDEL is primarily and historically tied to “Love Divine, All Loves Excelling” (used_with_text; 69.2% instances). No evidence here links it to “Jesus, Thou Joy of Loving Hearts.”",John Zundel (1870),8.7.8.7 D,B♭ Major,892,https://hymnary.org/media/fetch/79963,https://hymnary.org/media/fetch/222474,https://hymnary.org/media/fetch/79964,https://hymnary.org/tune/beecher_zundel,BEECHER,False
JesusLoving Heart,"Jesus, Thou Joy of Loving Hearts",jesus_thou_joy_of_loving_hearts,10,CANONBURY,canonbury_schumann,False,0,3,high,"CANONBURY is chiefly associated with “Lord, Speak to Me That I May Speak” (associated_texts; highest named instance share). It is not a recognized tune for “Jesus, Thou Joy of Loving Hearts,” and the meter (8.8.8.8) also doesn’t match the hymn’s usual Long Meter (8.8.8.8)??—despite compatibility, the association evidence points elsewhere.",Robert Schumann (1839),8.8.8.8,G Major,674,https://hymnary.org/media/fetch/80705,https://hymnary.org/media/fetch/222180,https://hymnary.org/media/fetch/80706,https://hymnary.org/tune/canonbury_schumann,CANONBURY,False
JesusLoving Heart,"Jesus, Thou Joy of Loving Hearts",jesus_thou_joy_of_loving_hearts,10,HYFRYDOL,hyfrydol_prichard,False,0,3,medium,"HYFRYDOL is widely used for several other texts (e.g., “Alleluia! Sing to Jesus,” “Come, Thou Long Expected Jesus,” “Our Great Savior”) and the search card ties it to “Love divine, all loves excelling.” It is not commonly associated with “Jesus, Thou Joy of Loving Hearts.”",Rowland H. Prichard (1830),8.7.8.7 D,A♭ Major,646,https://hymnary.org/media/fetch/79990,https://hymnary.org/media/fetch/222245,https://hymnary.org/media/fetch/79991,https://hymnary.org/tune/hyfrydol_prichard,HYFRYDOL,True
JesusLoving Heart,"Jesus, Thou Joy of Loving Hearts",jesus_thou_joy_of_loving_hearts,10,CRUSADERS' HYMN (111271),crusaders_hymn_111271,False,0,3,high,"CRUSADERS’ HYMN is strongly linked to “Fairest Lord Jesus/Beautiful Savior” (used_with_text; 64.5% instances). Its distinctive meter (5.6.8.5.5.8) also makes it unlikely for “Jesus, Thou Joy of Loving Hearts,” and there’s no supporting association data.",,5.6.8.5.5.8,D Major,596,https://hymnary.org/media/fetch/80098,https://hymnary.org/media/fetch/222366,https://hymnary.org/media/fetch/80099,https://hymnary.org/tune/crusaders_hymn_111271,CRUSADERSHYMN111271,False
JoytotheWorld,Joy to the World,joy_to_the_world,10,DIX (Kocher),dix_kocher,False,0,3,high,DIX is overwhelmingly associated with “As With Gladness Men of Old” and “For the Beauty of the Earth” per associated_texts and instance percentages; there is no evidence it is used for “Joy to the World.” The meter (7.7.7.7.7.7) also does not match the common meter of “Joy to the World.”,Conrad Kocher (1838),7.7.7.7.7.7,G Major,977,https://hymnary.org/media/fetch/80110,https://hymnary.org/media/fetch/222232,https://hymnary.org/media/fetch/80111,https://hymnary.org/tune/dix_kocher,DIXKOCHER,False
JoytotheWorld,Joy to the World,joy_to_the_world,10,TERRA BEATA,terra_beata_sheppard,False,0,3,high,TERRA BEATA is the standard tune for “This Is My Father’s World” (77.4% usage) and is not listed with “Joy to the World” in associated texts. Its 6.6.8.6 D meter also doesn’t fit “Joy to the World.”,,6.6.8.6 D,E♭ Major,293,https://hymnary.org/media/fetch/80389,https://hymnary.org/media/fetch/222351,https://hymnary.org/media/fetch/80390,https://hymnary.org/tune/terra_beata_sheppard,TERRABEATA,False
JoytotheWorld,Joy to the World,joy_to_the_world,10,RENDEZ À DIEU,rendez_a_dieu_bourgeois,False,0,3,high,"RENDEZ À DIEU (Genevan 98/118) is associated with texts like “Bread of the World” and “Father, We Thank Thee,” not “Joy to the World,” and the search card points to a different primary text. The 9.8.9.8 D meter is not a typical match for “Joy to the World.”",Guillaume Franc (1543),9.8.9.8 D,G Major,207,https://hymnary.org/media/fetch/99777,https://hymnary.org/media/fetch/199345,https://hymnary.org/media/fetch/96296,https://hymnary.org/tune/rendez_a_dieu_bourgeois,RENDEZDIEU,False
JoytotheWorld,Joy to the World,joy_to_the_world,10,HOW GREAT THOU ART,how_great_thou_art_hine,False,0,3,high,"This tune is specifically and predominantly used with the hymn “How Great Thou Art” (65.9%) and its translations, with no association shown to “Joy to the World.” The 11.10.11.10 with refrain form is incompatible with “Joy to the World.”",,11.10.11.10 with refrain,A Major/B♭ Major,206,https://hymnary.org/media/fetch/104900,https://hymnary.org/media/fetch/198913,https://hymnary.org/media/fetch/120464,https://hymnary.org/tune/how_great_thou_art_hine,HOWGREATTHOUART,True
JoytotheWorld,Joy to the World,joy_to_the_world,10,LAND OF REST (American),land_of_rest_american,False,0,3,high,"LAND OF REST is chiefly linked to “I Come with Joy” and “The Heavenly Jerusalem,” not “Joy to the World,” per associated_texts/used_with_text. Its 8.6.8.6 meter does not align with the standard “Joy to the World” setting (ANTIOCH).",W. S. Turner (1866),8.6.8.6,F Major,197,https://hymnary.org/media/fetch/81215,https://hymnary.org/media/fetch/199092,https://hymnary.org/media/fetch/81216,https://hymnary.org/tune/land_of_rest_american,LANDOFRESTAMERICAN,False
